ORNEK_NO,new_id,old_id,BOLGE_ADI,MUDURLUK_ADI,SEFLIK_ADI,NAD_X,NAD_Y,ENVANTER_TARIHI,AKTUEL_MES_TIP,BONITET,RAKIM,EGIM,BAKI,IKLIM_TIPI,ORIJIN,ISLETME_SEKLI,KARISIM_SEKLI,KAPALILIK_DURUMU,LOKAL_KONUM,BİTKİ_ÖRTÜSÜ_TÜR,ORTALAMA_BOY,ÖRTME_ORANI,DİĞER_ORTU_TURU,YIL,BLOK
225024,0,,İSTANBUL,KANLICA,BEYKOZ,29.127606,41.125766,01-01-2022,OT,0,293,7,Düzlük,Akdeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI+YAPRAKLI,Gevşek Kapalı,Sırt,Kermes Meşesi,1.3,1,,2021,1
225034,0,,İSTANBUL,KANLICA,KANLICA,29.126734,41.098761,07-09-2022,KsGnIhc3,2,159,25,Güney,Akdeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,1.5,2,,2022,2
225034,0,,İSTANBUL,KANLICA,KANLICA,29.126734,41.098761,07-09-2022,KsGnIhc3,2,159,25,Güney,Akdeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Alıç,3,1,,2022,2
225034,0,,İSTANBUL,KANLICA,KANLICA,29.126734,41.098761,07-09-2022,KsGnIhc3,2,159,25,Güney,Akdeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,1.5,2,,2022,2
225034,0,,İSTANBUL,KANLICA,KANLICA,29.126734,41.098761,07-09-2022,KsGnIhc3,2,159,25,Güney,Akdeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Kaldırık Otu,0.2,1,,2022,2
225034,0,,İSTANBUL,KANLICA,KANLICA,29.126734,41.098761,07-09-2022,KsGnIhc3,2,159,25,Güney,Akdeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Dikenli Sarmaşık,5,3,,2022,2
225034,0,,İSTANBUL,KANLICA,KANLICA,29.126734,41.098761,07-09-2022,KsGnIhc3,2,159,25,Güney,Akdeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Tavşanmemesi,1,1,,2022,2
225044,0,,İSTANBUL,KANLICA,KANLICA,29.125863,41.071755,25-05-2023,Çzbc3,2,92,25,Güney Doğu,Akdeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Akçakesme/Kesme,1.5,45,,2023,3
225103,0,,İSTANBUL,KANLICA,ADALAR,29.118939,40.855705,18-07-2021,Çzcd2,3,107,30,Doğu,Akdeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI,Orta Kapalı,Orta Yamaç,Kermes Meşesi,2,10,,2021,1
226180,0,,İSTANBUL,KANLICA,BEYKOZ,29.165097,41.17911,01-01-2022,KsMab3,2,129,30,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Çoban Püskülü,1.5,5,,2021,1
226180,0,,İSTANBUL,KANLICA,BEYKOZ,29.165097,41.17911,01-01-2022,KsMab3,2,129,30,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Defne,3,2,,2021,1
226180,0,,İSTANBUL,KANLICA,BEYKOZ,29.165097,41.17911,01-01-2022,KsMab3,2,129,30,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Böğürtlen,0.3,20,,2021,1
226180,0,,İSTANBUL,KANLICA,BEYKOZ,29.165097,41.17911,01-01-2022,KsMab3,2,129,30,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Eğrelti,0.3,1,,2021,1
226190,0,,İSTANBUL,KANLICA,BEYKOZ,29.164208,41.152106,06-09-2022,Ö.O,0,179,40,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,1.5,1,,2022,2
226190,0,,İSTANBUL,KANLICA,BEYKOZ,29.164208,41.152106,06-09-2022,Ö.O,0,179,40,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Adi Üvez/Ayıt,6,5,,2022,2
226190,0,,İSTANBUL,KANLICA,BEYKOZ,29.164208,41.152106,06-09-2022,Ö.O,0,179,40,Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,0.5,1,,2022,2
226200,0,,İSTANBUL,İSTANBUL,POLONEZKÖY ,29.16332,41.125101,25-05-2023,EH,0,155,22,Doğu,Karadeniz kiyi kusagi,Tohum+Sürgün ,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Orta Yamaç,Eğrelti,1,40,,2023,3
226230,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.160664,41.044086,05-01-2022,Çmc2,2,170,15,Kuzey Batı,Akdeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Normal Kapalı,Orta Yamaç,Funda,2,10,,2021,1
226230,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.160664,41.044086,05-01-2022,Çmc2,2,170,15,Kuzey Batı,Akdeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Normal Kapalı,Orta Yamaç,Defne,0.25,2,,2021,1
226230,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.160664,41.044086,05-01-2022,Çmc2,2,170,15,Kuzey Batı,Akdeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Normal Kapalı,Orta Yamaç,Eğrelti,0.5,10,,2021,1
226230,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.160664,41.044086,05-01-2022,Çmc2,2,170,15,Kuzey Batı,Akdeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Normal Kapalı,Orta Yamaç,Kocayemiş,2,5,,2021,1
226230,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.160664,41.044086,05-01-2022,Çmc2,2,170,15,Kuzey Batı,Akdeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Normal Kapalı,Orta Yamaç,Akçakesme/Kesme,0.5,7,,2021,1
226230,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.160664,41.044086,05-01-2022,Çmc2,2,170,15,Kuzey Batı,Akdeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Normal Kapalı,Orta Yamaç,Böğürtlen,0.3,2,,2021,1
227390,0,,İSTANBUL,KANLICA,BEYKOZ,29.201744,41.205436,06-09-2022,Mb2,3,71,15,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Kestane,2.5,2,,2022,2
227390,0,,İSTANBUL,KANLICA,BEYKOZ,29.201744,41.205436,06-09-2022,Mb2,3,71,15,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Dikenli Sarmaşık,5,20,,2022,2
227390,0,,İSTANBUL,KANLICA,BEYKOZ,29.201744,41.205436,06-09-2022,Mb2,3,71,15,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Kaldırık Otu,0.2,1,,2022,2
227390,0,,İSTANBUL,KANLICA,BEYKOZ,29.201744,41.205436,06-09-2022,Mb2,3,71,15,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Kermes Meşesi,0.9,1,,2022,2
227390,0,,İSTANBUL,KANLICA,BEYKOZ,29.201744,41.205436,06-09-2022,Mb2,3,71,15,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Tavşanmemesi,0.9,1,,2022,2
227390,0,,İSTANBUL,KANLICA,BEYKOZ,29.201744,41.205436,06-09-2022,Mb2,3,71,15,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Eğrelti,1.5,3,,2022,2
227390,0,,İSTANBUL,KANLICA,BEYKOZ,29.201744,41.205436,06-09-2022,Mb2,3,71,15,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Kuşburnu,1.9,2,,2022,2
227430,0,,İSTANBUL,İSTANBUL,POLONEZKÖY ,29.198132,41.09742,05-01-2022,KsKnbc3,4,185,25,Kuzey Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Böğürtlen,0.2,10,,2021,1
227440,0,,İSTANBUL,KANLICA,KANLICA,29.197231,41.070416,06-09-2022,Çkc2,3,231,40,Güney,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI,Boşluklu Kapalı,Orta Yamaç,Dikenli Sarmaşık,4,15,,2022,2
227440,0,,İSTANBUL,KANLICA,KANLICA,29.197231,41.070416,06-09-2022,Çkc2,3,231,40,Güney,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI,Boşluklu Kapalı,Orta Yamaç,Eğrelti,2,80,,2022,2
228695,0,,İSTANBUL,KANLICA,RİVA,29.235661,41.15074,01-01-2022,KsMGnab3,2,174,11,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Taban,Eğrelti,0.3,2,,2021,1
228695,0,,İSTANBUL,KANLICA,RİVA,29.235661,41.15074,01-01-2022,KsMGnab3,2,174,11,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Taban,Funda,2,30,,2021,1
228695,0,,İSTANBUL,KANLICA,RİVA,29.235661,41.15074,01-01-2022,KsMGnab3,2,174,11,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Taban,Böğürtlen,0.1,20,,2021,1
228695,0,,İSTANBUL,KANLICA,RİVA,29.235661,41.15074,01-01-2022,KsMGnab3,2,174,11,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Taban,Kocayemiş,2.5,2,,2021,1
228695,0,,İSTANBUL,KANLICA,RİVA,29.235661,41.15074,01-01-2022,KsMGnab3,2,174,11,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Taban,Akçakesme/Kesme,0.1,1,,2021,1
228695,0,,İSTANBUL,KANLICA,RİVA,29.235661,41.15074,01-01-2022,KsMGnab3,2,174,11,Düzlük,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Gevşek Kapalı,Taban,Tavşanmemesi,0.25,3,,2021,1
228705,0,,İSTANBUL,İSTANBUL,POLONEZKÖY ,29.234744,41.123737,06-09-2022,MKsGna3,4,46,20,Güney Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Adi fındık,5,5,,2022,2
228705,0,,İSTANBUL,İSTANBUL,POLONEZKÖY ,29.234744,41.123737,06-09-2022,MKsGna3,4,46,20,Güney Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Yabani elma,10,2,,2022,2
228705,0,,İSTANBUL,İSTANBUL,POLONEZKÖY ,29.234744,41.123737,06-09-2022,MKsGna3,4,46,20,Güney Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Adi Üvez/Ayıt,4,5,,2022,2
228705,0,,İSTANBUL,İSTANBUL,POLONEZKÖY ,29.234744,41.123737,06-09-2022,MKsGna3,4,46,20,Güney Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Eğrelti,1.5,3,,2022,2
228705,0,,İSTANBUL,İSTANBUL,POLONEZKÖY ,29.234744,41.123737,06-09-2022,MKsGna3,4,46,20,Güney Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Orta Yamaç,Alıç,4.5,2,,2022,2
228715,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.233828,41.096733,25-05-2023,KnGnKsb3,3,99,15,Güney Doğu,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,Eğrelti,0.4,0.3,,2023,3
228715,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.233828,41.096733,25-05-2023,KnGnKsb3,3,99,15,Güney Doğu,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,Böğürtlen,0.3,0.1,,2023,3
228715,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.233828,41.096733,25-05-2023,KnGnKsb3,3,99,15,Güney Doğu,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,Duvar sarmaşığı,0.5,0.1,,2023,3
228715,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.233828,41.096733,25-05-2023,KnGnKsb3,3,99,15,Güney Doğu,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Üst Yamaç,Tavşanmemesi,0.35,0.15,,2023,3
230009,0,,İSTANBUL,KANLICA,RİVA,29.273254,41.204046,01-01-2022,Ö.O,0,82,20,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,Açıklık Alan,Boşluklu Kapalı,Üst Yamaç,Funda,0.3,50,,2021,1
230009,0,,İSTANBUL,KANLICA,RİVA,29.273254,41.204046,01-01-2022,Ö.O,0,82,20,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,Açıklık Alan,Boşluklu Kapalı,Üst Yamaç,Kocayemiş,1.5,5,,2021,1
230009,0,,İSTANBUL,KANLICA,RİVA,29.273254,41.204046,01-01-2022,Ö.O,0,82,20,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,Açıklık Alan,Boşluklu Kapalı,Üst Yamaç,Laden,0.15,5,,2021,1
230059,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.268595,41.069032,05-01-2022,MGnb3,3,101,23,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Alt Yamaç,Akçakesme/Kesme,0.3,1,,2021,1
230059,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.268595,41.069032,05-01-2022,MGnb3,3,101,23,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Alt Yamaç,Dikenli Sarmaşık,0.1,15,,2021,1
230059,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.268595,41.069032,05-01-2022,MGnb3,3,101,23,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Alt Yamaç,Dağ çileği,0.1,1,,2021,1
230059,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.268595,41.069032,05-01-2022,MGnb3,3,101,23,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Alt Yamaç,Tavşanmemesi,0.3,1,,2021,1
230059,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.268595,41.069032,05-01-2022,MGnb3,3,101,23,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Alt Yamaç,Böğürtlen,0.25,35,,2021,1
230059,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.268595,41.069032,05-01-2022,MGnb3,3,101,23,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Alt Yamaç,Kuşburnu,3.5,1,,2021,1
230059,0,,İSTANBUL,KANLICA,ALEMDAĞ,29.268595,41.069032,05-01-2022,MGnb3,3,101,23,Kuzey Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Alt Yamaç,Eğrelti,0.35,3,,2021,1
230109,0,,İSTANBUL,KANLICA,SULTANBEYLİ ,29.263967,40.934015,04-01-2022,ÇkMbc3,2,362,25,Kuzey Doğu,Akdeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Karayemiş,2,5,,2021,1
230109,0,,İSTANBUL,KANLICA,SULTANBEYLİ ,29.263967,40.934015,04-01-2022,ÇkMbc3,2,362,25,Kuzey Doğu,Akdeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,0.3,35,,2021,1
230109,0,,İSTANBUL,KANLICA,SULTANBEYLİ ,29.263967,40.934015,04-01-2022,ÇkMbc3,2,362,25,Kuzey Doğu,Akdeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Böğürtlen,0.2,5,,2021,1
230109,0,,İSTANBUL,KANLICA,SULTANBEYLİ ,29.263967,40.934015,04-01-2022,ÇkMbc3,2,362,25,Kuzey Doğu,Akdeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,2,1,,2021,1
231444,0,,İSTANBUL,KANLICA,RİVA,29.309007,41.203335,26-05-2023,Çmcd3,2,90,4,Düzlük,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI,Normal Kapalı,Tepe,Eğrelti,4,40,,2023,3
231474,0,,İSTANBUL,KANLICA,ÖMERLİ,29.306163,41.122329,02-01-2022,Oc,0,12,45,Güney Batı,Karadeniz kiyi kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Boşluklu Kapalı,Alt Yamaç,,,,,2021,1
231484,0,,İSTANBUL,KANLICA,ÖMERLİ,29.305218,41.095326,05-09-2022,Mc3,2,18,10,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Alt Yamaç,Eğrelti,1.8,7,,2022,2
231484,0,,İSTANBUL,KANLICA,ÖMERLİ,29.305218,41.095326,05-09-2022,Mc3,2,18,10,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Alt Yamaç,Kermes Meşesi,1.5,4,,2022,2
231484,0,,İSTANBUL,KANLICA,ÖMERLİ,29.305218,41.095326,05-09-2022,Mc3,2,18,10,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Alt Yamaç,Dikenli Sarmaşık,1.5,2,,2022,2
231484,0,,İSTANBUL,KANLICA,ÖMERLİ,29.305218,41.095326,05-09-2022,Mc3,2,18,10,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Alt Yamaç,Alıç,2,3,,2022,2
231494,0,,İSTANBUL,KANLICA,ÖMERLİ,29.304275,41.068324,20-06-2023,ÇkMc2,2,190,20,Güney Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+IBRELI,Gevşek Kapalı,Üst Yamaç,Funda,2,60,,2023,3
231494,0,,İSTANBUL,KANLICA,ÖMERLİ,29.304275,41.068324,20-06-2023,ÇkMc2,2,190,20,Güney Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+IBRELI,Gevşek Kapalı,Üst Yamaç,Sandal ağacı,4,5,,2023,3
231524,0,,İSTANBUL,KANLICA,SULTANBEYLİ ,29.301451,40.987316,04-01-2022,Z,0,178,22,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,Açıklık Alan,Boşluklu Kapalı,Üst Yamaç,,,,,2021,1
233059,0,,İSTANBUL,KANLICA,KARTAL,29.332332,40.851585,25-06-2023,Z,0,172,5,Kuzey,Akdeniz kiyi kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Üst Yamaç,Funda,0.6,30,,2023,3
233059,0,,İSTANBUL,KANLICA,KARTAL,29.332332,40.851585,25-06-2023,Z,0,172,5,Kuzey,Akdeniz kiyi kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Üst Yamaç,Akçakesme/Kesme,1,22,,2023,3
233059,0,,İSTANBUL,KANLICA,KARTAL,29.332332,40.851585,25-06-2023,Z,0,172,5,Kuzey,Akdeniz kiyi kusagi,Açıklık Alan,Açıklık Alan,Açıklık Alan,Boşluklu Kapalı,Üst Yamaç,Kocayemiş,2,10,,2023,3
234407,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.380508,41.201878,05-09-2022,Çmc3,1,70,30,Güney,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Dikenli Sarmaşık,4,10,,2022,2
234407,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.380508,41.201878,05-09-2022,Çmc3,1,70,30,Güney,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Kermes Meşesi,0.5,1,,2022,2
234407,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.380508,41.201878,05-09-2022,Çmc3,1,70,30,Güney,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,IBRELI+YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Funda,1.2,4,,2022,2
234417,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.37953,41.174877,26-05-2023,Ksb3,3,102,23,Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Eğrelti,1.1,30,,2023,3
234417,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.37953,41.174877,26-05-2023,Ksb3,3,102,23,Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Böğürtlen,0.9,20,,2023,3
234417,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.37953,41.174877,26-05-2023,Ksb3,3,102,23,Batı,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Gevşek Kapalı,Orta Yamaç,Dikenucu,1.5,60,,2023,3
234447,0,,İSTANBUL,KANLICA,ÖMERLİ,29.376603,41.093875,02-01-2022,Knbc3,2,174,11,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Tepe,Tavşanmemesi,0.3,5,,2021,1
234447,0,,İSTANBUL,KANLICA,ÖMERLİ,29.376603,41.093875,02-01-2022,Knbc3,2,174,11,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Tepe,Dikenli Sarmaşık,0.1,5,,2021,1
234447,0,,İSTANBUL,KANLICA,ÖMERLİ,29.376603,41.093875,02-01-2022,Knbc3,2,174,11,Kuzey,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Tepe,Böğürtlen,0.15,3,,2021,1
234497,0,,İSTANBUL,KANLICA,AKFIRAT,29.371751,40.958868,04-01-2022,Mab3,2,92,13,Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Funda,1.3,15,,2021,1
234497,0,,İSTANBUL,KANLICA,AKFIRAT,29.371751,40.958868,04-01-2022,Mab3,2,92,13,Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Laden,0.35,20,,2021,1
234497,0,,İSTANBUL,KANLICA,AKFIRAT,29.371751,40.958868,04-01-2022,Mab3,2,92,13,Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Kuşburnu,4.9,3,,2021,1
234497,0,,İSTANBUL,KANLICA,AKFIRAT,29.371751,40.958868,04-01-2022,Mab3,2,92,13,Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Boşluklu Kapalı,Üst Yamaç,Böğürtlen,0.5,1,,2021,1
235673,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.414273,41.147133,28-12-2021,Ma3,3,100,35,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Böğürtlen,0.15,1,,2021,1
235673,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.414273,41.147133,28-12-2021,Ma3,3,100,35,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Eğrelti,0.3,15,,2021,1
235673,0,,İSTANBUL,ŞİLE,SAHİLKÖY,29.414273,41.147133,28-12-2021,Ma3,3,100,35,Kuzey Doğu,Karadeniz kiyi kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,Alt Yamaç,Tavşanmemesi,0.4,2,,2021,1
235693,0,,İSTANBUL,ŞİLE,KERVANSARAY ,29.412294,41.093133,20-06-2023,Mab3,2,116,18,Güney Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Tavşanmemesi,0.6,1,,2023,3
235693,0,,İSTANBUL,ŞİLE,KERVANSARAY ,29.412294,41.093133,20-06-2023,Mab3,2,116,18,Güney Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Funda,1.4,10,,2023,3
235693,0,,İSTANBUL,ŞİLE,KERVANSARAY ,29.412294,41.093133,20-06-2023,Mab3,2,116,18,Güney Batı,Karadeniz kiyi kusagi,Sürgün Kökenli,Baltalık,YAPRAKLI,Normal Kapalı,Orta Yamaç,Eğrelti,0.8,3,,2023,3
235723,0,,İSTANBUL,KANLICA,AKFIRAT,29.409335,41.012132,02-01-2022,Su,0,65,0,Dere İçi,Karadeniz kiyi kusagi,Tohum Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Taban,,,,,2021,1
