ORNEK_NO,new_id,old_id,BOLGE_ADI,MUDURLUK_ADI,SEFLIK_ADI,NAD_X,NAD_Y,IKLIM_TIPI,ORIJIN,ISLETME_SEKLI,KARISIM_SEKLI,KAPALILIK_DURUMU,AKTUEL_MES_TIP,BONITET,ENVANTER_TARIHI,PLANDAKI_MESCERE_TIPI,BOLME_NO,LOKAL_KONUM,EGIM,BAKI,RAKIM,DOGAL_GENCLIK,DAGILIM,DIGER_VEJETASYON_TURU,DIGER_VEJETASYON_TIPI,ANKAYA,ANKAYA_NOT,YUZEYSEL_TASLIK,DIS_TOPRAK,DIS_TOPRAK_ORTULU,DIS_TOPRAK_CIPLAK_DURUMU,OLU_ORTU_TIPI,OLU_ORTU_TIPI_ESAS_TUR_KARISIMI,OLU_ORTU_KALINLIGI_MUL,OLU_ORTU_KALINLIGI_HUMUS,OLU_ORTU_CURUNTULU_MUL,MUTLAK_DERINLIK,FIZYOLOJIK_DERINLIK,H1_HORIZON_TASLIGI,H2_HORIZON_TASLIGI,H3_HORIZON_TASLIGI,H4_HORIZON_TASLIGI,Horizon,pH,EC_mS_cm,Toplam_Kirec,Organik_Madde,Organik_Karbon,Kum,Kil,Toz,TOPRAK_TURU,Mutlak_Kuruda_Toplam_Agirlik,Mutlak_Kuruda_Tas_Agirligi,Hacim_Agirligi,Silindir_Çap,Silindir_Boy,Silindir_Hacmi,H1_HORIZON_KALINLIGI,H2_HORIZON_KALINLIGI,H3_HORIZON_KALINLIGI,H4_HORIZON_KALINLIGI,YIL,BLOK,horizon_kalinlik,organik_karbon_stok_ton_ha,organik_madde_stok_ton_ha,toplam_kirec_stok_ton_ha,kum_stok_ton_ha,kil_stok_ton_ha,toz_stok_ton_ha,organik_karbon_stok_ton,organik_madde_stok_ton,toplam_kirec_stok_ton,kum_stok_ton,kil_stok_ton,toz_stok_ton,organik_madde_ton,organik_karbon_ton
923966,923966,61542,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.01929814,41.9290594,Karadeniz kiyi ardi iliman iklim kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Gevşek Kapalı,Çkbc1,3,24-08-2019,Çkbc1,16,Gevşek Kapalı,12,Güney Doğu,332,Yok,,,,Numune Alınmadı,Ulaşılamadı,5,,Ölü Örtü Kaplı,5,Yok,Yok,,,,55,55,30,35,0,0,A,5.61,0.04,0.04,2.2,1.28,69.63,14.26,16.11,Kumlu Balçık,1211,507.4,1.211,10.8,11,1007.1864,,,,,2019,4,30,46.5024,79.926,1.4532,2529.6579,518.0658,585.2763,4.65024,7.9926,0.14532,252.96579,51.80658,58.52763,7.9926,4.65024
924402,924402,66967,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.05541205,41.84798607,Karadeniz kiyi ardi iliman iklim kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI+YAPRAKLI,Gevşek Kapalı,BÇkM,0,24-08-2019,BÇkM,121,Gevşek Kapalı,14,Batı,310,Yok,,,,Numune Alınmadı,Ulaşılamadı,10,,Ölü Örtü Kaplı,10,Çürüntülü Yaprak,Yapraklı Karışık,,3,,91,91,10,15,20,0,A,6.07,0.04,0.02,2.49,1.44,57.33,18.38,24.29,Kumlu Balçık,1063.3,129.1,1.0633,10.8,11,1007.1864,,,,,2019,4,30,45.93456,79.42851,0.63798,1828.76967,586.30362,774.82671,4.593456,7.942851,0.063798,182.876967,58.630362,77.482671,12.132246,7.022601
924402,924402,66967,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.05541205,41.84798607,Karadeniz kiyi ardi iliman iklim kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI+YAPRAKLI,Gevşek Kapalı,BÇkM,0,24-08-2019,BÇkM,121,Gevşek Kapalı,14,Batı,310,Yok,,,,Numune Alınmadı,Ulaşılamadı,10,,Ölü Örtü Kaplı,10,Çürüntülü Yaprak,Yapraklı Karışık,,3,,91,91,10,15,20,0,B,6.26,0.03,0.03,1.19,0.69,43.59,31.41,25,Killi Balçık,1173.5,103.6,1.1735,10.8,11,1007.1864,,,,,2019,4,30,24.29145,41.89395,1.05615,1534.58595,1105.78905,880.125,2.429145,4.189395,0.105615,153.458595,110.578905,88.0125,12.132246,7.022601
925153,925153,77829,İSTANBUL,KIRKLARELİ,KOFÇAZ,27.12812072,42.0640896,Karadeniz kiyi ardi iliman iklim kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Orta Kapalı,Çkc3,2,27-08-2020,Çkc3,20,Orta Kapalı,14,Güney Doğu,556,Yok,,,,Numune Alınmadı,Ulaşılamadı,5,,Ölü Örtü Kaplı,5,Mul,Yapraklı + İbreli Karışık,,6,,100,100,1,5,10,0,A,6.04,0.04,0.02,2.11,1.22,57.29,18.4,24.31,Kumlu Balçık,1094.5,248.7,1.0945,10.8,11,1007.1864,,,,,2020,5,30,40.0587,69.28185,0.6567,1881.11715,604.164,798.21885,4.00587,6.928185,0.06567,188.111715,60.4164,79.821885,10.531785,6.08487
925153,925153,77829,İSTANBUL,KIRKLARELİ,KOFÇAZ,27.12812072,42.0640896,Karadeniz kiyi ardi iliman iklim kusagi,Ekim ve Dikimli Gelen,Koru,IBRELI,Orta Kapalı,Çkc3,2,27-08-2020,Çkc3,20,Orta Kapalı,14,Güney Doğu,556,Yok,,,,Numune Alınmadı,Ulaşılamadı,5,,Ölü Örtü Kaplı,5,Mul,Yapraklı + İbreli Karışık,,6,,100,100,1,5,10,0,B,5.8,0.03,0.03,1.04,0.6,52.99,24.6,22.4,Kumlu Killi Balçık,1155,226.8,1.155,10.8,11,1007.1864,,,,,2020,5,30,20.79,36.036,1.0395,1836.1035,852.39,776.16,2.079,3.6036,0.10395,183.61035,85.239,77.616,10.531785,6.08487
925183,925183,78329,İSTANBUL,TEKİRDAĞ,ŞARKÖY,27.12549525,40.71294859,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,MzMla3,4,10-08-2020,MzMla3,236,Orta Kapalı,31,Kuzey Doğu,244,Orta,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,10,Örtülü,Ölü Örtü Kaplı,10,Çürüntülü Yaprak,Yapraklı Karışık,,,,97,97,15,20,10,0,A,7.64,0.13,0.41,5.59,3.24,18.96,43.44,37.59,Kil,860.8,116.9,0.8608,10.8,11,1007.1864,,,,,2020,5,30,83.66976,144.35616,10.58784,489.62304,1121.79456,970.72416,8.366976,14.435616,1.058784,48.962304,112.179456,97.072416,20.70159,11.988594
925183,925183,78329,İSTANBUL,TEKİRDAĞ,ŞARKÖY,27.12549525,40.71294859,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Orta Kapalı,MzMla3,4,10-08-2020,MzMla3,236,Orta Kapalı,31,Kuzey Doğu,244,Orta,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,10,Örtülü,Ölü Örtü Kaplı,10,Çürüntülü Yaprak,Yapraklı Karışık,,,,97,97,15,20,10,0,B,8.17,0.14,7.78,2.18,1.26,17.13,49.55,33.31,Kil,958.1,328.6,0.9581,10.8,11,1007.1864,,,,,2020,5,30,36.21618,62.65974,223.62054,492.36759,1424.21565,957.42933,3.621618,6.265974,22.362054,49.236759,142.421565,95.742933,20.70159,11.988594
925607,925607,83692,İSTANBUL,TEKİRDAĞ,ŞARKÖY,27.1610778,40.73993041,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Mza3,4,06-01-2022,Mza3,153,Orta Kapalı,45,Batı,420,Az,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı Karışık,3,,2,110,110,0,3,5,0,A,6.49,0.02749,0.156153846,0.455388734,0.227694367,47.20812183,22.33502538,30.45685279,Kumlu killi balçık,1003,0,0.99584347,10.8,11,1007.1864,,,,,2021,1,30,6.802438463,13.60487693,4.665143642,1410.356996,667.2656757,909.9077395,0.680243846,1.360487693,0.466514364,141.0356996,66.72656757,90.99077395,12.48902133,6.244510667
925607,925607,83692,İSTANBUL,TEKİRDAĞ,ŞARKÖY,27.1610778,40.73993041,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Orta Kapalı,Mza3,4,06-01-2022,Mza3,153,Orta Kapalı,45,Batı,420,Az,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı Karışık,3,,2,110,110,0,3,5,0,B,5.96,0.088,0.154646154,3.684585054,1.842292527,47.72818657,38.19863289,14.07318054,Balçık,1066,52,1.006764984,10.8,11,1007.1864,,,,,2021,1,30,55.6426682,111.2853364,4.670769979,1441.53201,1153.711381,425.0515614,5.56426682,11.12853364,0.467076998,144.153201,115.3711381,42.50515614,12.48902133,6.244510667
925810,925810,88520,İSTANBUL,KIRKLARELİ,KOFÇAZ,27.20055651,42.03696614,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Mbc3,3,07-09-2020,Mbc3,79,Orta Kapalı,9,Kuzey Batı,641,Az,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,,,Ölü Örtü Kaplı,0,Çürüntülü Yaprak,Yapraklı Karışık,,"0,50",,100,100,0,2,7,0,A,5.04,0.03,0.04,2.2,1.28,56.77,17.02,26.21,Kumlu Balçık,1202.5,338.9,1.2025,10.8,11,1007.1864,,,,,2020,5,30,46.176,79.365,1.443,2047.97775,613.9965,945.52575,4.6176,7.9365,0.1443,204.797775,61.39965,94.552575,23.058627,13.37853
925810,925810,88520,İSTANBUL,KIRKLARELİ,KOFÇAZ,27.20055651,42.03696614,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Orta Kapalı,Mbc3,3,07-09-2020,Mbc3,79,Orta Kapalı,9,Kuzey Batı,641,Az,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,,,Ölü Örtü Kaplı,0,Çürüntülü Yaprak,Yapraklı Karışık,,"0,50",,100,100,0,2,7,0,B,5.43,0.05,0.04,3.97,2.3,62.51,11.06,26.43,Kumlu Balçık,1269.7,766.7,1.2697,10.8,11,1007.1864,,,,,2020,5,30,87.6093,151.22127,1.52364,2381.06841,421.28646,1006.74513,8.76093,15.122127,0.152364,238.106841,42.128646,100.674513,23.058627,13.37853
925831,925831,88710,İSTANBUL,KIRKLARELİ,LÜLEBURGAZ,27.19896318,41.52356949,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,BM,0,14-09-2019,BM,34,Boşluklu Kapalı,5,Kuzey Batı,120,Yok,,,,Numune Alınmadı,Ulaşılamadı,3,Örtülü,Ölü Örtü Kaplı,3,Çürüntülü Yaprak,Yapraklı Karışık,,"0,30",,96,50,1,5,5,0,A,5.73,0.02,0.04,0.56,0.32,54.14,15.69,30.17,Kumlu Balçık,1133.5,215.8,1.1335,10.8,11,1007.1864,,,,,2019,4,30,10.8816,19.0428,1.3602,1841.0307,533.53845,1025.93085,1.08816,1.90428,0.13602,184.10307,53.353845,102.593085,2.8005,1.6167
925831,925831,88710,İSTANBUL,KIRKLARELİ,LÜLEBURGAZ,27.19896318,41.52356949,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,BM,0,14-09-2019,BM,34,Boşluklu Kapalı,5,Kuzey Batı,120,Yok,,,,Numune Alınmadı,Ulaşılamadı,3,Örtülü,Ölü Örtü Kaplı,3,Çürüntülü Yaprak,Yapraklı Karışık,,"0,30",,96,50,1,5,5,0,B,5.57,0.04,0.05,0.39,0.23,32.38,47.01,20.62,Kil,766,59.8,0.766,10.8,11,1007.1864,,,,,2019,4,30,5.2854,8.9622,1.149,744.0924,1080.2898,473.8476,0.52854,0.89622,0.1149,74.40924,108.02898,47.38476,2.8005,1.6167
925837,925837,88730,İSTANBUL,KIRKLARELİ,LÜLEBURGAZ,27.19879786,41.46952506,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Gevşek Kapalı,Ma3,3,15-12-2021,Ma3,46,Gevşek Kapalı,4,Düzlük,122,Az,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı + İbreli Karışık,1,,1,110,110,0,10,20,0,A,5.56,0.0426,0.124,2.222965152,1.111482576,57.68261965,30.22670025,12.0906801,Balçık,1431,245,1.177537743,10.8,11,1007.1864,,,,,2021,1,30,39.26438051,78.52876102,4.380440403,2037.703852,1067.792412,427.1169646,3.926438051,7.852876102,0.43804404,203.7703852,106.7792412,42.71169646,9.732023708,4.866011854
925837,925837,88730,İSTANBUL,KIRKLARELİ,LÜLEBURGAZ,27.19879786,41.46952506,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Gevşek Kapalı,Ma3,3,15-12-2021,Ma3,46,Gevşek Kapalı,4,Düzlük,122,Az,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı + İbreli Karışık,1,,1,110,110,0,10,20,0,B,6.1,0.0167,0.125956923,0.548594757,0.274297378,50.84988736,14.33544952,34.81466312,Kumlu killi balçık,1313,163,1.141794607,10.8,11,1007.1864,,,,,2021,1,30,9.395738026,18.79147605,4.314508065,1741.803815,491.0441686,1192.535838,0.939573803,1.879147605,0.431450807,174.1803815,49.10441686,119.2535838,9.732023708,4.866011854
925876,925876,88860,İSTANBUL,TEKİRDAĞ,MALKARA,27.19773416,41.11822383,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Boşluklu Kapalı,Z,0,05-08-2019,Z,753,Boşluklu Kapalı,8,Doğu,109,Az,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,,Örtülü,Ölü Örtü Kaplı,0,Çürüntülü Yaprak,Yapraklı Karışık,,"0,50",,76,81,0,0,0,0,A,6.78,0.06,0.05,5.46,3.17,22.23,41.84,35.93,Kil,1093.2,12.3,1.0932,10.8,11,1007.1864,,,,,2019,4,30,103.96332,179.06616,1.6398,729.05508,1372.18464,1178.36028,10.396332,17.906616,0.16398,72.905508,137.218464,117.836028,19.457928,11.282796
925876,925876,88860,İSTANBUL,TEKİRDAĞ,MALKARA,27.19773416,41.11822383,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+IBRELI,Boşluklu Kapalı,Z,0,05-08-2019,Z,753,Boşluklu Kapalı,8,Doğu,109,Az,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,,Örtülü,Ölü Örtü Kaplı,0,Çürüntülü Yaprak,Yapraklı Karışık,,"0,50",,76,81,0,0,0,0,B,6.66,0.04,0.04,0.56,0.32,40.44,32.68,26.89,Killi Balçık,923.4,4.2,0.9234,10.8,11,1007.1864,,,,,2019,4,30,8.86464,15.51312,1.10808,1120.26888,905.30136,744.90678,0.886464,1.551312,0.110808,112.026888,90.530136,74.490678,19.457928,11.282796
925907,925907,88980,İSTANBUL,TEKİRDAĞ,GANOSLAR,27.19676885,40.79392666,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,MzGna3,4,08-01-2022,MzGna3,428,Normal Kapalı,35,Kuzey,305,Az,Heterojen,,Yok,Numune Alındı,Ulaşıldı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı Karışık,1,,1,110,110,0,5,20,80,A,6.96,0.1423,0.9943724,6.391275669,3.195637835,30.89430894,40.6504065,28.45528455,Killi balçık,714,3,0.705926927,10.8,11,1007.1864,,,,,2021,1,30,67.67660386,135.3532077,21.05862758,654.273737,860.886496,602.6205472,6.767660386,13.53532077,2.105862758,65.4273737,86.0886496,60.26205472,26.59052271,13.29526136
925907,925907,88980,İSTANBUL,TEKİRDAĞ,GANOSLAR,27.19676885,40.79392666,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,MzGna3,4,08-01-2022,MzGna3,428,Normal Kapalı,35,Kuzey,305,Az,Heterojen,,Yok,Numune Alındı,Ulaşıldı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı Karışık,1,,1,110,110,0,5,20,80,B,7.34,0.1484,7.229436974,1.928122279,0.96406114,16.39477977,48.93964111,34.66557912,Tozlu killi balçık,1015,0,1.007757849,10.8,11,1007.1864,,,,,2021,1,30,29.14620541,58.29241082,218.5656556,495.6590399,1479.579224,1048.035283,2.914620541,5.829241082,21.85656556,49.56590399,147.9579224,104.8035283,26.59052271,13.29526136
925907,925907,88980,İSTANBUL,TEKİRDAĞ,GANOSLAR,27.19676885,40.79392666,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,MzGna3,4,08-01-2022,MzGna3,428,Normal Kapalı,35,Kuzey,305,Orta,Heterojen,,Yok,Numune Alındı,Ulaşıldı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı Karışık,1,,1,110,110,0,5,20,80,C,7.45,0.1625,9.603291236,1.99175958,0.99587979,16.55642617,48.84501883,34.598555,Tozlu killi balçık,1218,0,1.209309419,10.8,11,1007.1864,,,,,2021,1,30,36.12980429,72.25960859,348.4005163,600.6552634,1772.06224,1255.210753,3.612980429,7.225960859,34.84005163,60.06552634,177.206224,125.5210753,26.59052271,13.29526136
926209,926209,94270,İSTANBUL,TEKİRDAĞ,TEKİRDAĞ,27.23270708,40.90196139,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,ÇkSa3,4,06-08-2019,ÇkSa3,95,Normal Kapalı,14,Kuzey Doğu,238,Orta,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,,,Yeşillenmiş,0,Ham Humus,Saf Yapraklı,,"0,20",,105,105,0,0,2,0,A,6.74,0.05,0.02,3.54,2.05,9.36,52.52,38.12,Kil,1141.6,8.6,1.1416,10.8,11,1007.1864,,,,,2019,4,30,70.2084,121.23792,0.68496,320.56128,1798.70496,1305.53376,7.02084,12.123792,0.068496,32.056128,179.870496,130.553376,19.649673,11.377929
926209,926209,94270,İSTANBUL,TEKİRDAĞ,TEKİRDAĞ,27.23270708,40.90196139,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Normal Kapalı,ÇkSa3,4,06-08-2019,ÇkSa3,95,Normal Kapalı,14,Kuzey Doğu,238,Orta,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,,,Yeşillenmiş,0,Ham Humus,Saf Yapraklı,,"0,20",,105,105,0,0,2,0,B,6.77,0.04,0.05,2.09,1.21,4.5,57.13,38.37,Kil,1200.3,4.2,1.2003,10.8,11,1007.1864,,,,,2019,4,30,43.57089,75.25881,1.80045,162.0405,2057.19417,1381.66533,4.357089,7.525881,0.180045,16.20405,205.719417,138.166533,19.649673,11.377929
926213,926213,94290,İSTANBUL,TEKİRDAĞ,GANOSLAR,27.2325179,40.84791122,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Mzb2,4,04-01-2022,Mzb2,307,Normal Kapalı,60,Batı,285,Yok,,,,Numune Alındı,Ulaşıldı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı Karışık,1,,1,110,110,2,5,10,0,O,6.58,0.1261,0.123505274,4.112790239,2.056395119,28.87624467,42.6742532,28.44950213,Killi balçık,825,0,0.819113523,10.8,11,1007.1864,,,,,2021,1,30,50.5326315,101.065263,3.034945194,709.5876746,1048.651736,699.1011573,5.05326315,10.1065263,0.303494519,70.95876746,104.8651736,69.91011573,17.18600408,8.593002039
926213,926213,94290,İSTANBUL,TEKİRDAĞ,GANOSLAR,27.2325179,40.84791122,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Mzb2,4,04-01-2022,Mzb2,307,Normal Kapalı,60,Batı,285,Yok,,,,Numune Alındı,Ulaşıldı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı Karışık,1,,1,110,110,2,5,10,0,O,6.82,0.0578,0.296582712,1.411834939,0.705917469,14.49511401,44.78827362,40.71661238,Tozlu kil,805,0,0.799256225,10.8,11,1007.1864,,,,,2021,1,30,16.92626795,33.8525359,7.111367364,347.5593031,1073.919195,976.2901772,1.692626795,3.38525359,0.711136736,34.75593031,107.3919195,97.62901772,17.18600408,8.593002039
926213,926213,94290,İSTANBUL,TEKİRDAĞ,GANOSLAR,27.2325179,40.84791122,Karadeniz kiyi ardi iliman iklim kusagi,Tohum Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,Mzb2,4,04-01-2022,Mzb2,307,Normal Kapalı,60,Batı,285,Orta,Heterojen,,Yok,Numune Alındı,Ulaşıldı,5,Örtülü,Ölü Örtü Kaplı,5,Çürüntü Mul,Yapraklı Karışık,1,,1,110,110,2,5,10,0,B,7.29,0.162,2.205946338,1.47298985,0.736494925,16.8356998,44.62474645,38.53955375,Tozlu killi balçık,842,0,0.835992225,10.8,11,1007.1864,,,,,2021,1,30,18.47112094,36.94224187,55.32461965,422.2354242,1119.178233,966.5630193,1.847112094,3.694224187,5.532461965,42.22354242,111.9178233,96.65630193,17.18600408,8.593002039
926461,926461,99163,İSTANBUL,KIRKLARELİ,DEĞİRMENDERE,27.27293054,42.009797,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,IBRELI+YAPRAKLI,Orta Kapalı,ÇkMb3,2,07-09-2020,ÇkMb3,77,Orta Kapalı,30,Batı,383,Orta,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,10,,Ölü Örtü Kaplı,10,Mul,Yapraklı + İbreli Karışık,,12,,110+,120,5,10,5,0,A,5.34,0.03,0.04,1.59,0.92,63.92,15.81,20.27,Kumlu Balçık,1197.6,435.6,1.1976,10.8,11,1007.1864,,,,,2020,5,30,33.05376,57.12552,1.43712,2296.51776,568.02168,728.26056,3.305376,5.712552,0.143712,229.651776,56.802168,72.826056,10.90506,6.304497
926461,926461,99163,İSTANBUL,KIRKLARELİ,DEĞİRMENDERE,27.27293054,42.009797,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,IBRELI+YAPRAKLI,Orta Kapalı,ÇkMb3,2,07-09-2020,ÇkMb3,77,Orta Kapalı,30,Batı,383,Orta,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,10,,Ölü Örtü Kaplı,10,Mul,Yapraklı + İbreli Karışık,,12,,110+,120,5,10,5,0,B,5.32,0.02,0.03,1.16,0.67,63.77,13.84,22.39,Kumlu Balçık,1492.1,443.4,1.4921,10.8,11,1007.1864,,,,,2020,5,30,29.99121,51.92508,1.34289,2854.53651,619.51992,1002.24357,2.999121,5.192508,0.134289,285.453651,61.951992,100.224357,10.90506,6.304497
926463,926463,99173,İSTANBUL,KIRKLARELİ,KİRAZPINAR,27.27281512,41.98277728,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,MGncd3,3,16-12-2021,MGncd3,122,Normal Kapalı,7,Güney,655,Az,Heterojen,,Yok,Numune Alındı,Ulaşıldı,10,Örtülü,Ölü Örtü Kaplı,10,Ham Humus,Yapraklı Karışık,2,1,2,70,70,0,15,0,85,A,6.68,0.329,0.444081652,22.25231042,11.12615521,46.60642776,36.96478078,16.42879146,Balçık,300,6,0.291902274,10.8,11,1007.1864,,,,,2021,1,30,97.43250004,194.8650001,3.888853318,408.1356667,323.7031065,143.8680473,9.743250004,19.48650001,0.388885332,40.81356667,32.37031065,14.38680473,32.88756882,16.44378441
926463,926463,99173,İSTANBUL,KIRKLARELİ,KİRAZPINAR,27.27281512,41.98277728,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,MGncd3,3,16-12-2021,MGncd3,122,Normal Kapalı,7,Güney,655,Az,Heterojen,,Yok,Numune Alındı,Ulaşıldı,10,Örtülü,Ölü Örtü Kaplı,10,Ham Humus,Yapraklı Karışık,2,1,2,70,70,0,15,0,85,B,7.51,0.2241,6.956644609,5.647145212,2.823572606,18.92987434,54.72233482,26.34779084,Tozlu balçık,1096,736,0.357431355,10.8,11,1007.1864,,,,,2021,1,30,30.2770015,60.554003,74.59568733,202.9839192,586.784349,282.5257977,3.02770015,6.0554003,7.459568733,20.29839192,58.6784349,28.25257977,32.88756882,16.44378441
926463,926463,99173,İSTANBUL,KIRKLARELİ,KİRAZPINAR,27.27281512,41.98277728,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Normal Kapalı,MGncd3,3,16-12-2021,MGncd3,122,Normal Kapalı,7,Güney,655,Orta,Heterojen,,Yok,Numune Alındı,Ulaşıldı,10,Örtülü,Ölü Örtü Kaplı,10,Ham Humus,Yapraklı Karışık,2,1,2,70,70,0,15,0,85,C,7.54,0.1766,12.5661499,4.962077414,2.481038707,16.9031212,58.7758411,24.3210377,Tozlu balçık,1334,837,0.493453843,10.8,11,1007.1864,,,,,2021,1,30,36.72834256,73.45668512,186.0244489,250.2273036,870.0949406,360.0392857,3.672834256,7.345668512,18.60244489,25.02273036,87.00949406,36.00392857,32.88756882,16.44378441
926469,926469,99203,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.2724698,41.90171738,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI,Boşluklu Kapalı,Ma,2,27-08-2019,Ma,215,Boşluklu Kapalı,11,Güney Doğu,446,Orta,Heterojen,,Yok,Numune Alınmadı,Ulaşılamadı,70,Örtülü,Ölü Örtü Kaplı,70,Yok,Yok,,,,40,"40,10",65,70,0,0,A,5.99,0.05,0.03,3.01,1.75,63.45,10.27,26.28,Kumlu Balçık,1281.7,453,1.2817,10.8,11,1007.1864,,,,,2019,4,30,67.28925,115.73751,1.15353,2439.71595,394.89177,1010.49228,6.728925,11.573751,0.115353,243.971595,39.489177,101.049228,11.573751,6.728925
926473,926473,99223,İSTANBUL,KIRKLARELİ,KIRKLARELİ,27.27224038,41.8476768,Karadeniz kiyi ardi iliman iklim kusagi,Sürgün Kökenli,Koru,YAPRAKLI+YAPRAKLI,Gevşek Kapalı,Çka,3,13-12-2021,Çka,350,Gevşek Kapalı,15,Kuzey Doğu,344,Orta,Heterojen,,Yok,Numune Alındı,Ulaşıldı,1,Örtülü,Ölü Örtü Kaplı,1,Çürüntü Mul,Yapraklı Karışık,2,,1,95,95,0,10,30,0,A,6.09,0.0587,0.12352,3.168660565,1.584330282,67.88438378,24.08671216,8.028904055,Kumlu balçık,1161,410,0.745641522,10.8,11,1007.1864,,,,,2021,1,30,35.44027328,70.88054656,2.763049223,1518.522457,538.8015814,179.6005271,3.544027328,7.088054656,0.276304922,151.8522457,53.88015814,17.96005271,7.839312521,3.919656261
